time,polarity,subjectivity,bad,depressed,encouraged,happy,joy,loving
2020-05-21 00:00:00,0.09563623352967615,0.33195811747451104,0.31138086876231297,0.15523306905425804,0.030239173132484212,0.04221095800097861,0.04494699695429898,0.3514996983531708
2020-05-21 00:01:00,0.049097661932806895,0.35397655719213683,0.32338947635203047,0.17098430125928565,0.028506747337439586,0.030806454038625475,0.037179943227171754,0.3513118719936848
2020-05-21 00:02:00,0.05593438707349998,0.3294695886799381,0.3241685160206661,0.169308338424373,0.023889729078293658,0.03486335621737696,0.0350464452026209,0.3472274479544493
2020-05-21 00:03:00,0.08072590335724393,0.3616623064267992,0.3255248004435629,0.17441601538144902,0.02412531900274928,0.028582724961167715,0.03349894561053746,0.3490906562453692
2020-05-21 00:04:00,0.044078241107645647,0.3817769156696323,0.3342106287004646,0.1566194942311336,0.020256057518611113,0.028624155092778773,0.031045511609061858,0.37073222458808003
2020-05-21 00:05:00,0.11380897892616641,0.38437352955015996,0.31183198220358044,0.16359174751340871,0.03247600080411044,0.04026678533044256,0.042269727723219935,0.34854061634995126
2020-05-21 00:06:00,0.05827509743950631,0.35026447826940443,0.3192596030636823,0.18465710852190662,0.02441641881127089,0.025889619522805052,0.03512750467021351,0.34237283941243885
2020-05-21 00:07:00,0.11213154211824419,0.3272431124824745,0.32336862574138264,0.17403757319321644,0.02438712092603341,0.03713850863341589,0.034872940761025366,0.33949928589335265
2020-05-21 00:08:00,0.0701396816668994,0.3375388630932985,0.32639734994201364,0.16928372289053625,0.020523921554953427,0.026325677546911296,0.029644777780202247,0.3659026253510324
2020-05-21 00:09:00,0.02164044445529407,0.29466688230316035,0.3170308009905152,0.1693817473874914,0.015341728114343525,0.023209478219593068,0.023736362424308072,0.3878644319405231
2020-05-21 00:10:00,0.03883777100814136,0.3550886893627633,0.32162258667608346,0.15944082106148857,0.016812976342326136,0.02224086091875687,0.02463096309054067,0.3953879824994751
2020-05-21 00:11:00,0.06490852813852814,0.34784381174381174,0.31633482718421146,0.15154762890958226,0.027595836627463767,0.034141043950019594,0.03772064689625233,0.3752523250579793
2020-05-21 00:12:00,0.039899560026439726,0.3797752758936968,0.336844911009749,0.1659163613780708,0.020488274807371823,0.024758440835382232,0.026939666390519864,0.3655173632187619
2020-05-21 00:13:00,0.09716937260150156,0.3341417094913187,0.3183905978930852,0.16720755053847824,0.020991003267150282,0.026295281150733985,0.027026777692204296,0.3790920304600146
2020-05-21 00:14:00,0.0781469384892004,0.3391617278224421,0.31122365846420597,0.1521113608191843,0.021057359510047984,0.033863725349506005,0.030883037780883554,0.388209510141877
2020-05-21 00:15:00,0.12572405867362008,0.37444321192128216,0.3112250467097218,0.16798648319272827,0.02099871886624556,0.030537694414550974,0.03912757049118078,0.3673576428398367
2020-05-21 00:16:00,0.07120593578340428,0.3537042353071764,0.3170334540244912,0.16349355517221348,0.025421555315322218,0.02813642665804484,0.03351646418667673,0.37278957829024123
2020-05-21 00:17:00,0.0917844423418254,0.33283301723725695,0.2964960144068882,0.15095916993238478,0.02437371422241846,0.032412285341425366,0.03645276867129074,0.39568365015765516
2020-05-21 00:18:00,0.06244708466073991,0.39844254719391026,0.33487311312448914,0.15615652580807726,0.028711877785203916,0.03348815400233099,0.03636685272639317,0.3558439584466701
2020-05-21 00:19:00,0.07948366499377525,0.3316520288671023,0.289596791499635,0.15947705820208818,0.02881383856048555,0.03690916500596168,0.04324595047890062,0.3768065260271159
2020-05-21 00:20:00,0.06191459190999635,0.40453020937395934,0.3091424773053458,0.15852322224921356,0.02983709035722563,0.02924470966279186,0.03474102594068243,0.38650694281300996
2020-05-21 00:21:00,0.06862765442229726,0.38651470024684326,0.3295950035023382,0.17441336036177885,0.018265911769129718,0.026024698509545138,0.035026796681743216,0.35944145545005185
2020-05-21 00:22:00,0.0517976312605219,0.3890368247204185,0.32575418407736834,0.16590147104898278,0.016807230923352845,0.03314249386243162,0.0282972199764433,0.36959839723840493
2020-05-21 00:23:00,0.10043921687618719,0.3636502871735922,0.3057108120016075,0.18303683267213736,0.02602378703067023,0.032519912347205,0.03017769525376344,0.3649869064723485
2020-05-21 00:24:00,0.13544511149440835,0.3479560805860805,0.3175275336019695,0.17309549896931276,0.02688168118256681,0.03173873323052976,0.034765653043018575,0.3526324455738057
2020-05-21 00:25:00,0.09622306735845378,0.3872360862021577,0.3103482682430695,0.15534264944669432,0.02447942824165659,0.045586634298868285,0.031044745194501237,0.375205167992888
2020-05-21 00:26:00,0.050606467181722306,0.3224103787369093,0.34334884092233897,0.1711192130284197,0.023357197579361177,0.025763157427898403,0.02910931417720181,0.35061254642577305
2020-05-21 00:27:00,0.06845567599504608,0.34351980477964716,0.32827289091921813,0.17089915571894265,0.02071345587461522,0.030151587121402704,0.03210602865638992,0.35447836610420713
2020-05-21 00:28:00,0.043248146412394925,0.3254542089303994,0.32420680894200427,0.17518200101136852,0.021328439193621207,0.032896510766917825,0.029852058584472187,0.35387757120742663
2020-05-21 00:29:00,0.09086068209066979,0.3563962845674668,0.29840615263975484,0.16823750945582888,0.030245836612078872,0.034453417964206486,0.04155590628421047,0.367442554697908
2020-05-21 00:30:00,0.1130452284572934,0.3692578162578165,0.31999094673056705,0.15773034892336,0.02716444826138694,0.033617101151220005,0.03554953886466876,0.36786851383856717
