time,polarity,subjectivity,bad,depressed,encouraged,happy,joy,loving
2020-05-04 00:57:00,0.03783950617283949,0.4294304152637486,0.3704417215453254,0.15452388674020767,0.021443887024361175,0.02878386994578048,0.02929716923184363,0.34347655541366984
2020-05-04 00:58:00,0.06541702773608728,0.3208615212093986,0.3102099543861838,0.17620301585194748,0.020118973864825106,0.0280988651446287,0.02459815381955071,0.3798470564608296
2020-05-04 00:59:00,0.04328395634348016,0.38568812845003336,0.33163488530609314,0.186551415437134,0.01723586543204872,0.027004586654563973,0.025317603951777116,0.35353282227602156
2020-05-04 01:00:00,0.09990575977931004,0.35300470649053123,0.3175128089633384,0.15533529646754968,0.026229543151211347,0.0452592816249017,0.03788379609654362,0.35968115543118273
2020-05-04 01:01:00,0.06240214880839882,0.36744529369529366,0.3366013466934296,0.15634149823692808,0.01922544565615588,0.03361575198374541,0.02835678358115572,0.366253128186128
2020-05-04 01:02:00,0.08157054389749999,0.35513915762968784,0.33068919057537144,0.16484647394397392,0.022672324922817188,0.02686152622152177,0.029865733081263897,0.3684908262256412
2020-05-04 01:03:00,0.03864484535601043,0.4012857773294663,0.32821627793431246,0.1698133577078409,0.01861786203225694,0.021918221811467426,0.023446243285160453,0.379570761074998
2020-05-04 01:04:00,0.08495436487603257,0.34245767684446926,0.33674724784653354,0.1826995777649605,0.020209228867179446,0.024559947912650777,0.026607839623129764,0.3477066633629803
2020-05-04 01:05:00,0.103642314071304,0.3258435087564552,0.33565789239894783,0.1571567402970686,0.02828271418810321,0.03379987488595176,0.03349506291857437,0.3541408330373605
2020-05-04 01:06:00,0.07786437382676321,0.3684997414090333,0.32937421483532175,0.15637635472047748,0.01918352583966717,0.02394567243358972,0.03679069354100032,0.3786986149199492
2020-05-04 01:07:00,0.06455290857442494,0.3615800471538176,0.3439706918157515,0.1833703073798908,0.013962985172866626,0.02216911100700212,0.021500635164718236,0.35242876386056105
2020-05-04 01:08:00,0.0949462671831093,0.4348130056381937,0.336929205914126,0.16528922343828814,0.015498844648209829,0.023108429766418675,0.024592806691140518,0.3737580989113701
2020-05-04 01:09:00,0.07110109016236944,0.3208362640686859,0.33929687124350494,0.17699219825033197,0.020927337259284806,0.023337215676271894,0.026377715760253162,0.35502899822677103
2020-05-04 01:10:00,0.07760754305791939,0.35068919375914653,0.3149568130784622,0.170191908731945,0.022815395273956315,0.03459327539798566,0.031692434247746454,0.36765796859548505
2020-05-04 01:11:00,0.03530787474310201,0.36112656657315756,0.33655588767036204,0.15840419553172647,0.01963691362818445,0.020010985023320285,0.024318669472546357,0.3931767112702466
2020-05-04 01:12:00,0.07146736936966822,0.37990860299768336,0.33532802373954984,0.16826521514128123,0.022796971269521456,0.025478192936197016,0.030808298665036857,0.3586159357138712
2020-05-04 01:13:00,0.08786763015745315,0.32642920173893625,0.3014447978899641,0.1625764393194865,0.029557467360078877,0.030466012813263384,0.03595295903223477,0.3839197412088915
2020-05-04 01:14:00,0.05393525381926583,0.35888909760071314,0.33693234032187525,0.1691262923718526,0.02524251641296685,0.029758551468863713,0.02776938556396847,0.35951897357568713
2020-05-04 01:15:00,0.03989298662270155,0.27785769927765547,0.31126653490457357,0.1704411598784326,0.021327779121216844,0.029516734224262507,0.037083089733264865,0.36760256932884955
2020-05-04 01:16:00,0.07063412397787401,0.40804170574795573,0.3185931220772909,0.15934429921544507,0.021647297967184613,0.033753009950646916,0.026553804899460545,0.3817879871558395
2020-05-04 01:17:00,0.06413788952749994,0.3812808908263455,0.31236484050886804,0.1493292940038184,0.02041347657860629,0.03333824274242689,0.03326703227678086,0.400134812121266
