time,polarity,subjectivity,bad,depressed,encouraged,happy,joy,loving
2020-04-21 00:00:00,0.09648174425465052,0.3142512026697985,0.3115750169749479,0.1659014540104829,0.027036370206605473,0.031813521021280496,0.03753975147852617,0.3646318180422325
2020-04-21 00:01:00,0.0628299113812359,0.35107070786706557,0.3401910032466399,0.16004073926868667,0.025800885983328154,0.03419944651105499,0.03503607002405597,0.34960234998717615
2020-04-21 00:02:00,0.07668857458206947,0.3191170647191054,0.30923835956034185,0.16094861315089345,0.025187030409263348,0.030187650200107895,0.031082754356874482,0.38885999693842904
2020-04-21 00:03:00,0.03426701220511452,0.34663432252009346,0.3229381541911985,0.16853830829069896,0.021553492482248773,0.02336105716907151,0.027509167244619312,0.3811898387316768
2020-04-21 00:04:00,0.08016283701036449,0.36381883305017465,0.32006217897904393,0.17236321637654747,0.022070786093747026,0.027864150581941718,0.03291794746057947,0.3615158071903956
2020-04-21 00:05:00,0.07338565637070855,0.3056563229366198,0.29405130602461294,0.16069697440791184,0.03434835166293065,0.04418820729833871,0.05324598588111996,0.3490138147245385
2020-04-21 00:06:00,0.0856398777879041,0.3344941726158831,0.3016081883832062,0.16178625567408744,0.024973073548927176,0.0332587478693398,0.03678232738238401,0.3785126893382859
2020-04-21 00:07:00,0.09991180001510579,0.34209784285197514,0.31066072029677366,0.15862082381283457,0.032299697614144994,0.03213194971459901,0.036432854885151376,0.37748094944837485
2020-04-21 00:08:00,0.05604393433305302,0.377282903946573,0.3185388774836349,0.1677443029037794,0.02829743982847655,0.030624807494772133,0.03557965793159427,0.360392620827225
2020-04-21 00:09:00,0.08405231123695034,0.35432315982139917,0.3346795148411307,0.1611710017237322,0.020328424089289344,0.02808453293176417,0.029894703852708756,0.36687231266913706
2020-04-21 00:10:00,0.1083073631944221,0.36565763775519866,0.3270189865663003,0.17612654552324716,0.02623072630285727,0.03492762292883529,0.033947445103714516,0.34231536615307684
2020-04-21 00:11:00,0.05556917458080251,0.2928127621732272,0.32182489411567894,0.16241429246749545,0.033040933904957125,0.03695825652853546,0.04435477857893929,0.34106015020082525
2020-04-21 00:12:00,0.03738922501339719,0.3674052642844034,0.32890089707092895,0.16839005335996202,0.025683822875716893,0.0280848574277205,0.03214567052409106,0.3564370477152677
2020-04-21 00:13:00,0.06484190267931211,0.3662755705781068,0.31840805987775495,0.15806723679172824,0.02094557199232787,0.02569945128378369,0.03787547229245815,0.37921494565755637
2020-04-21 00:14:00,0.06518940749437403,0.374097206034706,0.33364949289804957,0.16565033630727807,0.020879553824794124,0.025551737022273154,0.02587825999007336,0.37198337921249064
2020-04-21 00:15:00,0.072262180335097,0.36718879268879273,0.3247136738745515,0.15542651029908383,0.02227472860899784,0.03376704848384438,0.030424819228753897,0.3707107464336605
2020-04-21 00:16:00,0.07947943353322451,0.3300769137510941,0.31147662132976534,0.16974739266044678,0.02292613925941036,0.03178860759710348,0.03257762345227784,0.3745829874313751
2020-04-21 00:17:00,0.0793533708479021,0.33051343334626315,0.3231064194347709,0.1629799606809124,0.03243395732273509,0.028993727669566958,0.03598747110666063,0.36379211991129834
2020-04-21 00:18:00,0.08028805771361572,0.37711116275424306,0.31969472833443435,0.16876837146492107,0.028676599477430908,0.03476634423123315,0.037651781075947355,0.35359405130438953
2020-04-21 00:19:00,0.07583930219300593,0.33008983574724315,0.3030575620415793,0.17421256375695252,0.025088254464734925,0.03200076919186472,0.03417006595914203,0.3700581935092073
2020-04-21 00:20:00,0.043315184031060466,0.33286460607293933,0.3208637423492197,0.16631640051675547,0.023679549688423177,0.03454772403023886,0.03567112821212346,0.3580815929427055
2020-04-21 00:21:00,0.1014308942873285,0.3910256449060303,0.3286512227842606,0.15222442542521064,0.02489290977087522,0.03277231098995131,0.03385743576817386,0.3721155047339076
2020-04-21 00:22:00,0.059816751924715784,0.37277441694108343,0.3268465741921318,0.17104553238086423,0.016852499870300717,0.03213450323456774,0.023745453537608503,0.3604027530197491
2020-04-21 00:23:00,0.07853423805726441,0.37149639210083296,0.3242972275913512,0.16182667681737498,0.028028206471727168,0.033445711885631814,0.03666860901367881,0.3564226122585966
2020-04-21 00:24:00,0.06667684411105465,0.3392339549200451,0.3185983911713347,0.17006246435685307,0.026268988704678493,0.031601638449850235,0.033591400226963324,0.3592917940761411
2020-04-21 00:25:00,0.0792007442131732,0.36546299581100716,0.31653795980872185,0.1612810102402281,0.025188759253715484,0.034060437065693734,0.029777524555949144,0.37708132650467624
2020-04-21 00:26:00,0.04199038239538239,0.36525163780663783,0.3384709507494699,0.16236381110758522,0.014871445343082058,0.024866665089235768,0.021199520135584522,0.38321338189300047
2020-04-21 00:27:00,0.06276536895082642,0.3192745195073626,0.32293405617112475,0.15931141488193198,0.020806608061319988,0.02607736737064614,0.030294937255442946,0.384925111272262
2020-04-21 00:28:00,0.045310019841269845,0.3565468390468391,0.3259757795615745,0.16790449502710741,0.020664804200186508,0.02730271323387084,0.028872392115133712,0.3664033431665988
2020-04-21 00:29:00,0.06965882301315768,0.36925942710216914,0.31712202699348,0.18321808474607795,0.021884393778428633,0.028157841328166455,0.027316756091482167,0.36357034711615954
2020-04-21 00:30:00,0.0761845100416277,0.3383536037449841,0.3072650119467783,0.14727737854472203,0.03019803452088209,0.036893622343948516,0.038629797845897575,0.3789325550422722
2020-04-21 00:31:00,0.05426473596347698,0.36768894634542115,0.33269219151103413,0.17613023831513241,0.021761529433563496,0.029647240986214383,0.03171754735105864,0.3490427227220961
2020-04-21 00:32:00,0.06566094246825961,0.3403829566280642,0.3198117773540554,0.156452395002978,0.02649299290918693,0.02844178189176198,0.03423187310192917,0.3793525034430184
2020-04-21 00:33:00,0.07348402391259536,0.3612482850042373,0.3382223666442206,0.16441169856270357,0.022812352907464323,0.027845577128681093,0.03218489182404457,0.3544757171399567
2020-04-21 00:34:00,0.12201313610729768,0.39870507311743386,0.31471782179544383,0.16482446351799046,0.018171578895100984,0.024535869854071118,0.02635743526263429,0.3908845273990856
2020-04-21 00:35:00,0.07355974314147391,0.399565001297373,0.3255154246687128,0.16482962410326507,0.0345904507225084,0.03386710053203847,0.038972049953517725,0.35107914705011456
